Year,Month,Day,State,Reporting Region,Energy_Source,Unit,Data_Source,hydro_shape,Generation,date,unit,region,capacity,day,month,year,CF
2017,12,15,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.648630023002625,2017-12-15,GW,PARANA Paranapanema,0.35220000000000007,15,12,2017,1.0231674738551277
2017,12,16,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.647287011146545,2017-12-16,GW,PARANA Paranapanema,0.35220000000000007,16,12,2017,1.023008590188641
2017,12,18,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.665273994207382,2017-12-18,GW,PARANA Paranapanema,0.35220000000000007,18,12,2017,1.02513652212372
2017,12,19,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.652255982160568,2017-12-19,GW,PARANA Paranapanema,0.35220000000000007,19,12,2017,1.023596439305386
2017,12,20,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.644571006298065,2017-12-20,GW,PARANA Paranapanema,0.35220000000000007,20,12,2017,1.0226872759674976
2017,12,21,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5825420003384352,2017-12-21,GW,MATO GROSSO Parana,0.024,21,12,2017,1.0113576394764499
2017,12,21,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.465384006500242,2017-12-21,GW,PARANA Paranapanema,0.35220000000000007,21,12,2017,1.0014887382287812
2017,12,22,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5877859946340322,2017-12-22,GW,MATO GROSSO Parana,0.024,22,12,2017,1.0204617962396392
2017,12,22,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.652055948972702,2017-12-22,GW,PARANA Paranapanema,0.35220000000000007,22,12,2017,1.0235727745803402
2017,12,23,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5862380005419254,2017-12-23,GW,MATO GROSSO Parana,0.024,23,12,2017,1.0177743064963982
2017,12,24,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5852959994226694,2017-12-24,GW,MATO GROSSO Parana,0.024,24,12,2017,1.0161388878865787
2017,12,26,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.652736902236938,2017-12-26,GW,PARANA Paranapanema,0.35220000000000007,26,12,2017,1.023653334071188
2017,12,27,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.654659986495972,2017-12-27,GW,PARANA Paranapanema,0.35220000000000007,27,12,2017,1.0238808426197201
2017,12,28,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.65309703350067,2017-12-28,GW,PARANA Paranapanema,0.35220000000000007,28,12,2017,1.023695939038031
2017,12,29,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.65229606628418,2017-12-29,GW,PARANA Paranapanema,0.35220000000000007,29,12,2017,1.023601181417303
2017,12,30,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.652516067028046,2017-12-30,GW,PARANA Paranapanema,0.35220000000000007,30,12,2017,1.0236272083839726
2017,12,31,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.652160942554476,2017-12-31,GW,PARANA Paranapanema,0.35220000000000007,31,12,2017,1.0235851957404025
2018,1,1,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.650256961584091,2018-01-01,GW,PARANA Paranapanema,0.35220000000000007,1,1,2018,1.0233599471872148
2018,1,2,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.653635919094084,2018-01-02,GW,PARANA Paranapanema,0.35220000000000007,2,1,2018,1.02375969135601
2018,1,3,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.650793999433517,2018-01-03,GW,PARANA Paranapanema,0.35220000000000007,3,1,2018,1.0234234809097005
2018,1,4,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5828069970011711,2018-01-04,GW,MATO GROSSO Parana,0.024,4,1,2018,1.011817703127033
2018,1,4,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.64796295762062,2018-01-04,GW,PARANA Paranapanema,0.35220000000000007,4,1,2018,1.0230885573562156
2018,1,5,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5844030063599348,2018-01-05,GW,MATO GROSSO Parana,0.024,5,1,2018,1.0145885527082201
2018,1,5,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.647089004516602,2018-01-05,GW,PARANA Paranapanema,0.35220000000000007,5,1,2018,1.0229851652134914
2018,1,6,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5876690000295639,2018-01-06,GW,MATO GROSSO Parana,0.024,6,1,2018,1.0202586806068816
2018,1,6,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.651829034090042,2018-01-06,GW,PARANA Paranapanema,0.35220000000000007,6,1,2018,1.0235459296434366
2018,1,7,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5871040038764477,2018-01-07,GW,MATO GROSSO Parana,0.024,7,1,2018,1.0192777845077214
2018,1,7,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.65238893032074,2018-01-07,GW,PARANA Paranapanema,0.35220000000000007,7,1,2018,1.0236121676037215
2018,1,8,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5785479992628098,2018-01-08,GW,MATO GROSSO Parana,0.024,8,1,2018,1.0044236098312669
2018,1,8,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.653116017580032,2018-01-08,GW,PARANA Paranapanema,0.35220000000000007,8,1,2018,1.023698184930441
2018,1,9,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.65569594502449,2018-01-09,GW,PARANA Paranapanema,0.35220000000000007,9,1,2018,1.024003400651203
2018,1,10,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.654650986194609,2018-01-10,GW,PARANA Paranapanema,0.35220000000000007,10,1,2018,1.0238797778481221
2018,1,11,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.654315084218979,2018-01-11,GW,PARANA Paranapanema,0.35220000000000007,11,1,2018,1.023840039302832
2018,1,12,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.653838992118835,2018-01-12,GW,PARANA Paranapanema,0.35220000000000007,12,1,2018,1.0237837157059002
2018,1,13,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5787140000611544,2018-01-13,GW,MATO GROSSO Parana,0.024,13,1,2018,1.0047118056617261
2018,1,13,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.655449032783507,2018-01-13,GW,PARANA Paranapanema,0.35220000000000007,13,1,2018,1.0239741899469412
2018,1,14,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5836429987102747,2018-01-14,GW,MATO GROSSO Parana,0.024,14,1,2018,1.0132690949831156
2018,1,14,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.648957997560501,2018-01-14,GW,PARANA Paranapanema,0.35220000000000007,14,1,2018,1.0232062745552362
2018,1,15,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.63154003024101,2018-01-15,GW,PARANA Paranapanema,0.35220000000000007,15,1,2018,1.0211456594549746
2018,1,16,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.629711985588074,2018-01-16,GW,PARANA Paranapanema,0.35220000000000007,16,1,2018,1.0209293944714264
2018,1,17,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.628807008266449,2018-01-17,GW,PARANA Paranapanema,0.35220000000000007,17,1,2018,1.0208223320398504
2018,1,18,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.630657970905304,2018-01-18,GW,PARANA Paranapanema,0.35220000000000007,18,1,2018,1.021041308312666
2018,1,19,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.631736010313034,2018-01-19,GW,PARANA Paranapanema,0.35220000000000007,19,1,2018,1.021168844680228
2018,1,21,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.606711030006409,2018-01-21,GW,PARANA Paranapanema,0.35220000000000007,21,1,2018,1.0182082895616136
2018,1,22,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.605349987745285,2018-01-22,GW,PARANA Paranapanema,0.35220000000000007,22,1,2018,1.0180472728261976
2018,1,23,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.645398050546646,2018-01-23,GW,PARANA Paranapanema,0.35220000000000007,23,1,2018,1.022785118605272
2018,1,24,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.645592004060745,2018-01-24,GW,PARANA Paranapanema,0.35220000000000007,24,1,2018,1.0228080640806294
2018,1,25,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.64767611026764,2018-01-25,GW,PARANA Paranapanema,0.35220000000000007,25,1,2018,1.023054622168706
2018,1,26,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.66891098022461,2018-01-26,GW,PARANA Paranapanema,0.35220000000000007,26,1,2018,1.0255667920954723
2018,1,27,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.67076301574707,2018-01-27,GW,PARANA Paranapanema,0.35220000000000007,27,1,2018,1.0257858952947034
2018,1,28,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.673543900251389,2018-01-28,GW,PARANA Paranapanema,0.35220000000000007,28,1,2018,1.026114885038258
2018,1,29,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.506732046604156,2018-01-29,GW,PARANA Paranapanema,0.35220000000000007,29,1,2018,1.0063803765147827
2018,1,31,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5803109984844923,2018-01-31,GW,MATO GROSSO Parana,0.024,31,1,2018,1.0074843723689102
2018,2,1,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5811249986290932,2018-02-01,GW,MATO GROSSO Parana,0.024,1,2,2018,1.0088975670643978
2018,2,2,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5829569976776838,2018-02-02,GW,MATO GROSSO Parana,0.024,2,2,2018,1.012078120968201
2018,2,2,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.480204999446869,2018-02-02,GW,PARANA Paranapanema,0.35220000000000007,2,2,2018,1.0032421208885656
2018,2,3,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.678770035505297,2018-02-03,GW,PARANA Paranapanema,0.35220000000000007,3,2,2018,1.0267331577116807
2018,2,4,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.682704031467436,2018-02-04,GW,PARANA Paranapanema,0.35220000000000007,4,2,2018,1.0271985651461568
2018,2,5,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.678695023059845,2018-02-05,GW,PARANA Paranapanema,0.35220000000000007,5,2,2018,1.0267242834397883
2018,2,6,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5821029990911484,2018-02-06,GW,MATO GROSSO Parana,0.024,6,2,2018,1.0105954845332437
2018,2,6,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.678813964128494,2018-02-06,GW,PARANA Paranapanema,0.35220000000000007,6,2,2018,1.0267383546432534
2018,2,7,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5819739978760481,2018-02-07,GW,MATO GROSSO Parana,0.024,7,2,2018,1.0103715240903612
2018,2,7,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.677248030900955,2018-02-07,GW,PARANA Paranapanema,0.35220000000000007,7,2,2018,1.0265530984881877
2018,2,8,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5821780040860176,2018-02-08,GW,MATO GROSSO Parana,0.024,8,2,2018,1.010725701538225
2018,2,8,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.67554596066475,2018-02-08,GW,PARANA Paranapanema,0.35220000000000007,8,2,2018,1.0263517367812733
2018,2,9,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.582821998745203,2018-02-09,GW,MATO GROSSO Parana,0.024,9,2,2018,1.011843747821533
2018,2,9,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.67365503311157,2018-02-09,GW,PARANA Paranapanema,0.35220000000000007,9,2,2018,1.0261280324994757
2018,2,10,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.68003997206688,2018-02-10,GW,PARANA Paranapanema,0.35220000000000007,10,2,2018,1.02688339627897
2018,2,11,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.682824909687042,2018-02-11,GW,PARANA Paranapanema,0.35220000000000007,11,2,2018,1.027212865522317
2018,2,12,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.67960599064827,2018-02-12,GW,PARANA Paranapanema,0.35220000000000007,12,2,2018,1.0268320545438514
2018,2,13,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.683780997991564,2018-02-13,GW,PARANA Paranapanema,0.35220000000000007,13,2,2018,1.0273259745873038
2018,2,14,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5787900034338236,2018-02-14,GW,MATO GROSSO Parana,0.024,14,2,2018,1.004843755961499
2018,2,14,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.680024027824404,2018-02-14,GW,PARANA Paranapanema,0.35220000000000007,14,2,2018,1.0268815100114048
2018,2,15,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5772369988262653,2018-02-15,GW,MATO GROSSO Parana,0.024,15,2,2018,1.0021475674067106
2018,2,15,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.67924091219902,2018-02-15,GW,PARANA Paranapanema,0.35220000000000007,15,2,2018,1.0267888643052028
2018,2,16,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5841810014098882,2018-02-16,GW,MATO GROSSO Parana,0.024,16,2,2018,1.0142031274477223
2018,2,16,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.681219935417174,2018-02-16,GW,PARANA Paranapanema,0.35220000000000007,16,2,2018,1.027022990656016
2018,2,17,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.582915997132659,2018-02-17,GW,MATO GROSSO Parana,0.024,17,2,2018,1.0120069394664217
2018,2,17,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.679268032312393,2018-02-17,GW,PARANA Paranapanema,0.35220000000000007,17,2,2018,1.026792072722931
2018,2,18,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.683391958475113,2018-02-18,GW,PARANA Paranapanema,0.35220000000000007,18,2,2018,1.0272799496587062
2018,2,19,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.667757004499435,2018-02-19,GW,PARANA Paranapanema,0.35220000000000007,19,2,2018,1.025430272158271
2018,2,20,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.656456023454666,2018-02-20,GW,PARANA Paranapanema,0.35220000000000007,20,2,2018,1.0240933209652026
2018,2,21,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.657225966453552,2018-02-21,GW,PARANA Paranapanema,0.35220000000000007,21,2,2018,1.0241844082970792
2018,2,22,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.658135056495665,2018-02-22,GW,PARANA Paranapanema,0.35220000000000007,22,2,2018,1.0242919572799147
2018,2,23,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.661090016365051,2018-02-23,GW,PARANA Paranapanema,0.35220000000000007,23,2,2018,1.0246415408344038
2018,2,25,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.58173200301826,2018-02-25,GW,MATO GROSSO Parana,0.024,25,2,2018,1.0099513941289235
2018,2,25,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.659072041511534,2018-02-25,GW,PARANA Paranapanema,0.35220000000000007,25,2,2018,1.0244028063495567
2018,2,26,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.586539002135396,2018-02-26,GW,MATO GROSSO Parana,0.024,26,2,2018,1.0182968787072846
2018,2,26,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.656366050243378,2018-02-26,GW,PARANA Paranapanema,0.35220000000000007,26,2,2018,1.0240826767749593
2018,2,27,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5872739981859922,2018-02-27,GW,MATO GROSSO Parana,0.024,27,2,2018,1.0195729135173475
2018,2,27,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.657318025827408,2018-02-27,GW,PARANA Paranapanema,0.35220000000000007,27,2,2018,1.024195299288686
2018,2,28,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5878250002861023,2018-02-28,GW,MATO GROSSO Parana,0.024,28,2,2018,1.0205295143855941
2018,2,28,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.656816005706787,2018-02-28,GW,PARANA Paranapanema,0.35220000000000007,28,2,2018,1.024135908303377
2018,3,1,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.654276907444,2018-03-01,GW,PARANA Paranapanema,0.35220000000000007,1,3,2018,1.023835522837876
2018,3,2,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.6526919901371,2018-03-02,GW,PARANA Paranapanema,0.35220000000000007,2,3,2018,1.0236480207904006
2018,3,3,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.65437403321266,2018-03-03,GW,PARANA Paranapanema,0.35220000000000007,3,3,2018,1.0238470132042232
2018,3,4,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.654878973960876,2018-03-04,GW,PARANA Paranapanema,0.35220000000000007,4,3,2018,1.0239067497114418
2018,3,5,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.649643957614897,2018-03-05,GW,PARANA Paranapanema,0.35220000000000007,5,3,2018,1.0232874263693563
2018,3,6,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.582504034042358,2018-03-06,GW,PARANA Paranapanema,0.35220000000000007,6,3,2018,1.0153445052577084
2018,3,7,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.583348959684372,2018-03-07,GW,PARANA Paranapanema,0.35220000000000007,7,3,2018,1.0154444633357431
2018,3,8,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.581812977790833,2018-03-08,GW,PARANA Paranapanema,0.35220000000000007,8,3,2018,1.0152627505431135
2018,3,9,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.582815110683441,2018-03-09,GW,PARANA Paranapanema,0.35220000000000007,9,3,2018,1.0153813068667707
2018,3,13,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.652976036071777,2018-03-13,GW,PARANA Paranapanema,0.35220000000000007,13,3,2018,1.0236816245589362
2018,3,14,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5842080023139715,2018-03-14,GW,MATO GROSSO Parana,0.024,14,3,2018,1.0142500040173115
2018,3,14,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.65105000138283,2018-03-14,GW,PARANA Paranapanema,0.35220000000000007,14,3,2018,1.0234537669627612
2018,3,15,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5873679965734482,2018-03-15,GW,MATO GROSSO Parana,0.024,15,3,2018,1.0197361051622362
2018,3,15,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7862249948084354,2018-03-15,GW,MATO GROSSO DO SUL Grande,0.0295,15,3,2018,1.110487280802875
2018,3,15,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.61055502295494,2018-03-15,GW,PARANA Paranapanema,0.35220000000000007,15,3,2018,1.018663049280113
2018,3,16,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5799869988113642,2018-03-16,GW,MATO GROSSO Parana,0.024,16,3,2018,1.006921872936396
2018,3,16,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.65711200237274,2018-03-16,GW,PARANA Paranapanema,0.35220000000000007,16,3,2018,1.024170925891153
2018,3,17,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.658134013414385,2018-03-17,GW,PARANA Paranapanema,0.35220000000000007,17,3,2018,1.0242918338792333
2018,3,19,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.586014999076724,2018-03-19,GW,MATO GROSSO Parana,0.024,19,3,2018,1.017387151174868
2018,3,19,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.581445038318634,2018-03-19,GW,PARANA Paranapanema,0.35220000000000007,19,3,2018,1.0152192218340232
2018,3,20,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5782840009778738,2018-03-20,GW,MATO GROSSO Parana,0.024,20,3,2018,1.0039652794754752
2018,3,20,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.581584006547928,2018-03-20,GW,PARANA Paranapanema,0.35220000000000007,20,3,2018,1.01523566233058
2018,3,21,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5927560050040483,2018-03-21,GW,MATO GROSSO Parana,0.024,21,3,2018,1.0290902864653615
2018,3,21,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.5866020321846,2018-03-21,GW,PARANA Paranapanema,0.35220000000000007,21,3,2018,1.0158293148051059
2018,3,22,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5878660008311272,2018-03-22,GW,MATO GROSSO Parana,0.024,22,3,2018,1.0206006958873735
2018,3,24,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5842660032212734,2018-03-24,GW,MATO GROSSO Parana,0.024,24,3,2018,1.014350700036933
2018,3,25,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.9147510081529616,2018-03-25,GW,MATO GROSSO DO SUL Grande,0.0295,25,3,2018,1.2920211979561604
2018,3,26,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5794130004942417,2018-03-26,GW,MATO GROSSO Parana,0.024,26,3,2018,1.0059253480802806
2018,3,26,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.8073729947209358,2018-03-26,GW,MATO GROSSO DO SUL Grande,0.0295,26,3,2018,1.140357337176463
2018,3,27,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5880800001323223,2018-03-27,GW,MATO GROSSO Parana,0.024,27,3,2018,1.0209722224519484
2018,3,27,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.562368988990782,2018-03-27,GW,PARANA Paranapanema,0.35220000000000007,27,3,2018,1.0129624490098879
2018,3,28,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5858050025999546,2018-03-28,GW,MATO GROSSO Parana,0.024,28,3,2018,1.0170225739582544
2018,3,28,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.661971092224121,2018-03-28,GW,PARANA Paranapanema,0.35220000000000007,28,3,2018,1.0247457756274985
2018,3,29,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.58245600014925,2018-03-29,GW,MATO GROSSO Parana,0.024,29,3,2018,1.0112083335924478
2018,3,29,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.657016932964325,2018-03-29,GW,PARANA Paranapanema,0.35220000000000007,29,3,2018,1.0241596788004357
2018,3,30,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.580683995038271,2018-03-30,GW,MATO GROSSO Parana,0.024,30,3,2018,1.0081319358303313
2018,3,30,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7122569996863604,2018-03-30,GW,MATO GROSSO DO SUL Grande,0.0295,30,3,2018,1.006012711421413
2018,3,30,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.657930940389633,2018-03-30,GW,PARANA Paranapanema,0.35220000000000007,30,3,2018,1.0242678095293432
2018,3,31,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.582037003710866,2018-03-31,GW,MATO GROSSO Parana,0.024,31,3,2018,1.0104809092202534
2018,3,31,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7086270023137331,2018-03-31,GW,MATO GROSSO DO SUL Grande,0.0295,31,3,2018,1.0008855964883236
2018,3,31,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.657246053218842,2018-03-31,GW,PARANA Paranapanema,0.35220000000000007,31,3,2018,1.0241867846416381
2018,4,1,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5808450020849705,2018-04-01,GW,MATO GROSSO Parana,0.024,1,4,2018,1.0084114619530735
2018,4,1,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.7182959988713264,2018-04-01,GW,MATO GROSSO DO SUL Grande,0.0295,1,4,2018,1.0145423712871844
2018,4,2,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5805329978466034,2018-04-02,GW,MATO GROSSO Parana,0.024,2,4,2018,1.0078697879281309
2018,4,2,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.660481065511702,2018-04-02,GW,PARANA Paranapanema,0.35220000000000007,2,4,2018,1.0245694995163377
2018,4,3,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.5790680032223463,2018-04-03,GW,MATO GROSSO Parana,0.024,3,4,2018,1.00532639448324
2018,4,3,MATO GROSSO DO SUL,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO DO SUL Grande,0.8821789976209402,2018-04-03,GW,MATO GROSSO DO SUL Grande,0.0295,3,4,2018,1.24601553336291
2018,4,3,PARANA,S,Hydro,GWh,ONS Hourly,PARANA Paranapanema,8.65965002775192,2018-04-03,GW,PARANA Paranapanema,0.35220000000000007,3,4,2018,1.0244711844302383
2018,4,4,MATO GROSSO,SECO,Hydro,GWh,ONS Hourly,MATO GROSSO Parana,0.579905005171895,2018-04-04,GW,MATO GROSSO Parana,0.024,4,4,2018,1.006779522867873
